par_pctile,tier,tier_name,par_mean,k_mean,k_rank,k_top1pc,k_top5pc,k_top10pc,k_q5,k_q4,k_q3,k_q2,k_q1,k_nowork,married,k_median,k_median_nozero,count,tot_count,density
9,11,Two-year for-profit,15200,28100,.4711684054621741,.0020964362,.010482181,.046121594,.12997903,.21383648,.23060797,.23480083,.19077568,.17610063,.33333334,23100,30100,477,42313,.011273131
9,12,Less than two-year schools of any type,15200,24900,.4158956604612639,.0095238099,.01904762,.03809524,.10476191,.14285715,.20952381,.32380953,.21904762,.18095239,.29523811,16700,23000,105,10121,.010374469
9,13,Attending college with insufficient data,15300,25300,.4409700674971082,.0013231263,.013609299,.034117758,.094887063,.17257348,.25952178,.29562423,.17739344,.15972026,.30498061,20200,25200,10581,942344,.011228384
9,14.1,Late attender (ages 23-28),15300,18500,.3709204400092382,.00035945364,.005691349,.01581596,.048226696,.10981308,.23705967,.37371197,.2311886,.20279175,.251977,14100,18300,16692,1239448,.013467286
9,14.2,Never attended college (before year 2013),15300,14200,.304142241200592,.00070432457,.0055339783,.014207233,.03942205,.08526352,.17366631,.28132734,.42032078,.39579016,.21200168,6800,18300,49693,2866578,.017335303
10,1,Ivy Plus,16300,124200,.6919679874188304,.13978495,.32258067,.45161289,.61290324,.07526882,.053763442,.053763442,.20430107,.20430107,.51612908,70500,90800,93,52724,.0017639026
10,2,Other elite schools (public and private),16200,69200,.6705867090673774,.044077136,.20385675,.3140496,.50688708,.14600551,.1046832,.11019284,.13223141,.1184573,.47107437,56800,61900,363,183973,.0019731156
10,3,Highly selective public,16200,54200,.6450756052410455,.01971831,.12300469,.21502347,.40657279,.22910799,.13896714,.12300469,.10234742,.096713617,.46760562,46600,51000,1065,393548,.0027061503
10,4,Highly selective private,16200,54800,.6326325840505984,.031128405,.13229573,.24902724,.3929961,.21400778,.16342412,.11673152,.11284047,.10894942,.54474711,43500,50000,257,134098,.0019165088
10,5,Selective public,16200,40700,.5604390245049342,.007298382,.045979809,.10290719,.23099379,.25592995,.21846491,.1724851,.12212626,.11117869,.427077,34300,37900,8221,1944082,.0042287312
10,6,Selective private,16200,41800,.5666866021355617,.012004802,.06482593,.12605041,.25270107,.26110443,.18727492,.15786314,.14105643,.12304922,.46818727,36000,40500,1666,486852,.0034219846
10,7,Nonselective four-year public,16200,30400,.4966990671115711,.0021195421,.019499788,.049597286,.13183552,.23654091,.26367104,.22679101,.1411615,.12844425,.38321322,27300,31100,2359,257854,.0091485884
10,8,Nonselective four-year private not-for-profit,16200,28300,.4751281661130984,0,.028481012,.053797469,.12658228,.20886075,.27215189,.2436709,.14873418,.13291138,.3607595,24300,28300,316,55947,.0056482027
10,9,Two-year (public and private not-for-profit),16200,27700,.4629494326965508,.0017984414,.01758476,.046493039,.12109505,.19829482,.24858455,.25218144,.17984413,.16445747,.35555851,23000,28300,15013,2021451,.0074268435
10,10,Four-year for-profit,16100,27800,.4701399498434349,.00073152891,.015362107,.046086323,.12948062,.20043892,.24506217,.24725677,.17776152,.1572787,.27798098,24200,29200,1367,126025,.010847054
10,11,Two-year for-profit,16100,28100,.4730635096078814,0,.017857144,.044642858,.11830357,.20982143,.2767857,.20982143,.18526785,.16964287,.3169643,25400,30100,448,42313,.010587763
10,12,Less than two-year schools of any type,16200,22900,.4176322668161928,0,0,.031007752,.10852713,.11627907,.24806201,.31782946,.20930234,.20155039,.31007752,18000,23900,129,10121,.012745776
10,13,Attending college with insufficient data,16200,25900,.4467733333505999,.0014688332,.013770311,.038097862,.097493805,.17405672,.2739374,.28779951,.16671257,.15220784,.31451392,21000,25600,10893,942344,.011559473
10,14.1,Late attender (ages 23-28),16200,18900,.3748355690900901,.00077653665,.0063914941,.016785139,.049220476,.11665969,.23845649,.36114928,.23451407,.20620035,.25303146,14400,18900,16741,1239448,.013506819
10,14.2,Never attended college (before year 2013),16200,14700,.3097418267035254,.0006578677,.0055918754,.014534764,.041219521,.089470007,.17639077,.28321204,.40970767,.38448253,.21080548,7600,18500,48642,2866578,.016968664
11,1,Ivy Plus,17200,93900,.7290975917136248,.16521738,.36521739,.46956521,.59130436,.11304348,.09565217,.12173913,.078260869,.078260869,.43478259,74500,82800,115,52724,.0021811698
11,2,Other elite schools (public and private),17100,74700,.6972971733857033,.045112781,.22807017,.36090225,.50877196,.21804512,.065162905,.090225562,.11779448,.1027569,.44360903,58400,65400,399,183973,.0021687965
11,3,Highly selective public,17100,59100,.6507094306600257,.031690139,.14348592,.27464789,.42429578,.21126761,.13380282,.1056338,.125,.11795775,.4471831,48700,54600,1136,393548,.0028865603
11,4,Highly selective private,17100,62600,.6721481309000793,.035483871,.14516129,.26129031,.43225807,.23548387,.14516129,.1,.087096773,.08387097,.45483869,48100,53200,310,134098,.0023117422
11,5,Selective public,17100,39500,.5629237249445424,.0066145519,.049308479,.10511124,.23740229,.25616357,.2152736,.16584486,.1253157,.11256765,.42405292,34800,38300,8315,1944082,.0042770831
11,6,Selective private,17100,42700,.5755085925172645,.011191942,.069949634,.13822047,.2686066,.24678232,.20257415,.14661443,.1354225,.12367095,.46558478,36300,40300,1787,486852,.0036705199
11,7,Nonselective four-year public,17100,29000,.4815964862502683,.0016992353,.016142735,.047578588,.12361937,.2213254,.26338148,.2353441,.15632966,.14103654,.35216653,25600,30200,2354,257854,.0091291973
11,8,Nonselective four-year private not-for-profit,17100,28500,.4514716145516754,.0034364262,.020618556,.048109964,.14089347,.1580756,.2371134,.25773194,.20618558,.18556701,.39175257,21900,26800,291,55947,.0052013514
11,9,Two-year (public and private not-for-profit),17100,28200,.4685594347692282,.0012492603,.019856663,.049510159,.12610954,.1996844,.25267935,.24393451,.17759222,.16043133,.36379775,23800,29000,15209,2021451,.0075238035
11,10,Four-year for-profit,17000,28900,.4745423116673514,.0022058825,.022794118,.052205883,.13014705,.19779412,.26176471,.23529412,.175,.15808824,.30073529,24200,29200,1360,126025,.010791509
11,11,Two-year for-profit,17000,28900,.4811917992506731,0,.012765957,.05319149,.1319149,.22765957,.22340426,.25744683,.15957446,.1425532,.31702128,24500,29000,470,42313,.011107697
11,12,Less than two-year schools of any type,17100,19300,.3806795552408886,0,0,.010416667,.052083336,.125,.26041669,.32291669,.23958334,.20833333,.27083334,15000,20700,96,10121,.0094852289
11,13,Attending college with insufficient data,17100,25800,.4452429638147059,.0018632383,.014346935,.037451088,.099962734,.17197689,.27026272,.27976522,.17803241,.15902738,.31134713,21100,25700,10734,942344,.011390745
11,14.1,Late attender (ages 23-28),17100,18800,.3736937709355452,.00060320908,.0062733744,.017493064,.049945712,.11804801,.23277837,.36524308,.2339848,.20551333,.25769094,14300,18600,16578,1239448,.013375309
11,14.2,Never attended college (before year 2013),17100,14800,.3106593134470337,.00070218917,.0053490293,.01472532,.041222636,.090954155,.18042132,.27736473,.41003719,.38550186,.21623296,7600,18900,48420,2866578,.016891221
12,1,Ivy Plus,18000,92100,.7365049804137153,.0989011,.29670331,.45054945,.58241761,.16483517,.07692308,.07692308,.0989011,.0989011,.47252747,66700,74200,91,52724,.0017259693
12,2,Other elite schools (public and private),18000,70300,.6828994226638461,.06185567,.19329897,.3298969,.5025773,.18298969,.092783503,.10309279,.1185567,.11597938,.45876288,56100,62800,388,183973,.0021090051
12,3,Highly selective public,18000,57500,.6445040499382767,.033043478,.13826087,.26434782,.40260869,.22086957,.1426087,.12,.11391304,.10434783,.48347825,46000,50200,1150,393548,.002922134
12,4,Highly selective private,18000,68900,.6409559095840697,.039525691,.16205534,.256917,.41106719,.21343873,.13438736,.12252965,.11857708,.11857708,.51778656,47800,52400,253,134098,.0018866799
12,5,Selective public,18000,39800,.5562103585439833,.0069468566,.046543941,.09968739,.22137316,.25332871,.22936206,.17031376,.12562232,.11369689,.42862105,33600,37400,8637,1944082,.0044427137
12,6,Selective private,18000,43800,.5843491839206497,.0099612614,.06696181,.14720531,.28942999,.25179857,.18262313,.13890426,.13724405,.12451577,.46153846,38700,42900,1807,486852,.0037116003
12,7,Nonselective four-year public,18000,30600,.4911359220754637,.0012531328,.022556391,.059314955,.1528822,.21762741,.2401838,.22389306,.16541354,.14995822,.38554722,26500,31200,2394,257854,.009284324
12,8,Nonselective four-year private not-for-profit,18000,30800,.4759943111905616,.0068965517,.031034483,.068965517,.16206896,.18275863,.21724138,.2551724,.18275861,.16896552,.41724136,22800,29000,290,55947,.0051834774
12,9,Two-year (public and private not-for-profit),18000,28600,.4704653693912843,.0018700026,.019344853,.050941449,.12683776,.20092855,.25857621,.23845758,.1751999,.15869229,.36336085,24100,28800,15508,2021451,.0076717171
12,10,Four-year for-profit,17900,27900,.4699090238312865,.00071787508,.015793253,.055994257,.11916727,.19526203,.26274228,.25340992,.16941853,.15075377,.3173008,23700,27800,1393,126025,.011053363
12,11,Two-year for-profit,17900,31200,.5004334645250643,.0023148148,.018518519,.050925925,.13194445,.27777779,.23842593,.18287037,.16898148,.15277778,.35416666,28700,34000,432,42313,.010209628
12,12,Less than two-year schools of any type,18000,20700,.3985043067927537,0,0,.025974026,.064935066,.15584417,.24675325,.3116883,.22077923,.18181819,.35064936,17300,21000,77,10121,.0076079438
12,13,Attending college with insufficient data,18000,26100,.4469377685315148,.0022381796,.017439149,.038515341,.099598989,.17588362,.26746246,.27930617,.17774877,.15872423,.30802947,21100,25900,10723,942344,.011379072
12,14.1,Late attender (ages 23-28),18000,19100,.3762227145999048,.00078233134,.0067400853,.016970573,.048624903,.12071975,.23891196,.36221942,.22952399,.20045736,.25702593,14500,19000,16617,1239448,.013406775
12,14.2,Never attended college (before year 2013),18000,14700,.3118663330305701,.00071108883,.0048730494,.013468859,.040657546,.091625884,.18425566,.27768019,.40578073,.3804116,.21903627,7900,19000,47814,2866578,.016679818
13,1,Ivy Plus,18800,104100,.7195798065348632,.13392858,.3482143,.45535713,.5714286,.15178572,.071428567,.071428575,.13392857,.125,.48214287,66700,84900,112,52724,.0021242697
13,2,Other elite schools (public and private),18900,74900,.7144978547065507,.050218344,.25764191,.39956331,.55895197,.15720524,.096069872,.069868997,.11790393,.11135371,.44104806,62300,70200,458,183973,.0024894958
13,3,Highly selective public,18900,57200,.6523521647535485,.025641026,.1604632,.26964432,.42100909,.20347394,.14805624,.11497105,.11248966,.10339123,.45492142,48000,52500,1209,393548,.0030720523
13,4,Highly selective private,18900,55700,.6511930827022193,.027491409,.13745704,.25085911,.37800688,.27491409,.14089347,.075601377,.1305842,.12371134,.51890033,48500,51600,291,134098,.0021700547
13,5,Selective public,18900,39400,.5585680598170555,.006760628,.050189067,.10610748,.22825713,.24968489,.23054887,.16924487,.12226424,.11183683,.43818036,33800,37300,8727,1944082,.0044890083
13,6,Selective private,18900,43200,.5856120958410156,.0096411351,.065881096,.14515266,.28976968,.24531335,.19228709,.13926084,.13336904,.12212105,.47295123,37900,42500,1867,486852,.0038348411
13,7,Nonselective four-year public,18900,30500,.497023124794417,.00083402835,.017097581,.053794827,.13302752,.24562135,.25729775,.21017514,.15387823,.14095078,.38281903,27300,31700,2398,257854,.0092998361
13,8,Nonselective four-year private not-for-profit,18900,32400,.4811732315316526,.0065146582,.022801304,.055374593,.1465798,.21498372,.2247557,.26710096,.1465798,.12703583,.39087948,24200,29300,307,55947,.0054873363
13,9,Two-year (public and private not-for-profit),18900,28700,.4738391111415332,.0020522031,.019431796,.049317002,.12736484,.20772141,.25671777,.2359392,.17225678,.15750657,.36554864,24400,29200,15593,2021451,.0077137658
13,10,Four-year for-profit,18800,29300,.4803508714932057,.0013986013,.024475526,.054545455,.13426574,.19930071,.26363635,.24335665,.15944056,.14125875,.28251749,24500,28400,1430,126025,.011346955
13,11,Two-year for-profit,18800,28500,.4762751514325845,0,.020408163,.052154195,.138322,.21088436,.2494331,.21768709,.18367347,.16553289,.38321996,24200,29900,441,42313,.010422328
13,12,Less than two-year schools of any type,18800,21500,.3989764018603866,0,.01010101,.04040404,.070707068,.10101011,.29292929,.3131313,.22222222,.19191919,.26262626,16400,21600,99,10121,.0097816419
13,13,Attending college with insufficient data,18900,26600,.4538114603363325,.0015711645,.016081331,.039741222,.10443623,.18133087,.27181146,.26876155,.17365989,.15573013,.31497228,22100,26700,10820,942344,.011482007
13,14.1,Late attender (ages 23-28),18900,19100,.3784445666640181,.00024220407,.0055101425,.01610657,.050862852,.12370572,.23814714,.35731155,.22997275,.20169543,.27290341,14600,19300,16515,1239448,.01332448
13,14.2,Never attended college (before year 2013),18900,14700,.3112502709726675,.00048619625,.0055595483,.014395637,.039762396,.092398427,.18031539,.28053525,.40698856,.38259417,.21857692,7800,18800,47306,2866578,.016502604
14,1,Ivy Plus,19700,97800,.7215874860095076,.13829787,.36170214,.45744681,.53191489,.15957446,.12765957,.08510638,.095744684,.095744684,.40425533,64300,73700,94,52724,.0017828693
14,2,Other elite schools (public and private),19700,68000,.6791348485990268,.040816326,.23979592,.33928573,.50510204,.1632653,.10714286,.084183671,.14030613,.12244898,.4642857,58000,66700,392,183973,.0021307475
14,3,Highly selective public,19800,56100,.6496294759441375,.023450587,.1239531,.2319933,.40201005,.23701842,.14740369,.1038526,.10971524,.10050251,.46984923,46700,51500,1194,393548,.0030339374
14,4,Highly selective private,19700,60000,.6523451252484234,.033898305,.16949153,.23389831,.39322034,.26779661,.12542373,.10508475,.10847457,.10508475,.43728814,46200,51600,295,134098,.0021998836
14,5,Selective public,19800,39900,.5623849487705106,.0057816324,.049255058,.10729375,.23660219,.24983323,.21847898,.17522793,.11985768,.10784968,.44073829,34400,38100,8994,1944082,.0046263481
14,6,Selective private,19800,43900,.5817916356040244,.011849562,.06800618,.14116435,.27460071,.249356,.20453374,.14889233,.12261721,.11231324,.46007213,36700,40700,1941,486852,.0039868378
14,7,Nonselective four-year public,19700,31700,.5039692837749217,.002871206,.023789993,.064397044,.15258409,.24036095,.24159147,.21903199,.14643151,.13412634,.38146022,28000,32200,2438,257854,.0094549628
14,8,Nonselective four-year private not-for-profit,19800,28800,.4735935355926125,.0063897762,.019169329,.047923323,.1341853,.20447284,.2460064,.24600638,.16932908,.15335463,.43130991,25100,28600,313,55947,.0055945804
14,9,Two-year (public and private not-for-profit),19700,28300,.4717293734352486,.0016995027,.018128028,.046264239,.12551142,.20589161,.25668785,.23893748,.17297161,.15817964,.36463776,24200,29300,15887,2021451,.0078592058
14,10,Four-year for-profit,19700,28200,.475025292683494,.0014104372,.019040903,.048660085,.12341326,.19887164,.27856135,.24753173,.151622,.13892807,.29901269,24300,28100,1418,126025,.011251736
14,11,Two-year for-profit,19700,28300,.4692502339857019,.0021645022,.021645023,.051948052,.12337662,.20346321,.24891776,.24242423,.18181819,.16666667,.32900435,25000,29600,462,42313,.01091863
14,12,Less than two-year schools of any type,19700,23300,.3988800260978653,.011904762,.023809524,.035714287,.083333336,.10714286,.26190475,.28571427,.26190475,.22619048,.27380952,16500,23500,84,10121,.0082995752
14,13,Attending college with insufficient data,19800,26800,.4556352606691739,.0019421066,.016369186,.038472209,.10552114,.18255803,.27180246,.27069271,.1694257,.15398131,.32599649,22200,26800,10813,942344,.011474579
